"","aaeA","aaeB","aaeX","agp","cpdB","crp","cstA","dksA","glgS","glpR","gluQ","gpsA","grpE","grxC","hofB","hofC","hofM","hofN","hofO","hofP","ilvB","ilvN","ivbL","lacI","mhpR","nadC","ompA","patZ","ppdD","preA","preT","priB","raiA","rmf","rplI","rpsF","rpsR","secB","sfsA","sxy","ubiG","uhpA","uhpB","uhpC","ychH","yeiP","yfiP","yibN","pval","z","inv_cof_var"
"T6219",0.068719035,0.088808292,0.078218267,0.135321345,0.056543852,0.178960536,0.059596502,0.204215017,0.497896572,0.054656163,0.105891814,0.273534535,0.529517821,0.370523287,0.066223548,0.058424261,0.056610878,0.105787383,0.062972912,0.058530901,0.082591482,0.275201537,0.166084314,0.076042165,0.05708801,0.074749707,0.309251068,0.149877316,0.06766044,0.164833433,0.119800998,0.49561812,0.174900834,0.14314787,0.426309617,0.464933218,0.144138548,0.379525814,0.41703773,0.073448832,0.408923291,0.080233937,0.054605771,0.132733362,0.059057618,0.185643992,0.067675503,0.282793033,0.484695198615413,0.0383728629991599,1.22830053537959
"T5290",0.078911376,0.224103118,0.23549077,0.078050298,0.13878916,0.093639934,0.182711576,0.312257258,0.134179861,0.087841139,0.125628973,0.129580968,0.191407497,0.165206239,0.195803019,0.101709348,0.06447858,0.110596356,0.075577413,0.088386194,0.143779263,0.120118943,0.262069383,0.087587803,0.078191011,0.095066073,0.2998576,0.137382451,0.082162647,0.079081684,0.12874588,0.341519851,0.118099029,0.09037759,0.126475484,0.296710534,0.093765872,0.321102027,0.240211578,0.126780395,0.21437379,0.079529519,0.123554332,0.10110038,0.132209063,0.090003381,0.050149576,0.077777061,0.0586247133663282,1.56642383434788,1.89253513716388
"T5292",0.068864312,0.220924515,0.241453411,0.103992212,0.123797239,0.083526206,0.180918306,0.357629908,0.128875841,0.155773963,0.137237301,0.129091435,0.190531165,0.152415323,0.194231669,0.131605951,0.067891489,0.115579469,0.0777153,0.083713381,0.133853029,0.104919496,0.262069383,0.084197992,0.083931427,0.090359018,0.312275122,0.136301176,0.081843238,0.130167228,0.129292993,0.348775556,0.111159171,0.081082499,0.146888172,0.305668902,0.099158023,0.321823656,0.236239174,0.103158965,0.20949456,0.078278122,0.111654317,0.081966058,0.155155966,0.085169407,0.069444691,0.170237375,0.0508887240281112,1.63629697904093,1.92290857451044
"T5294",0.113190145,0.238207023,0.244357336,0.066396239,0.159754769,0.080140584,0.191208332,0.319895436,0.154365867,0.065428524,0.161392175,0.108371261,0.201409498,0.176477975,0.206483587,0.076677001,0.075193907,0.122462336,0.070863232,0.094254503,0.153107644,0.13508614,0.262069383,0.075053631,0.06941334,0.091077194,0.302005514,0.135550982,0.0672003,0.09318807,0.094319613,0.341075347,0.10756224,0.075321812,0.091803237,0.300964232,0.142507261,0.32705076,0.253759419,0.11077262,0.228284348,0.066337481,0.13604887,0.106273564,0.121773303,0.075321908,0.038012008,0.136446671,0.0794165763696205,1.40900681585589,1.82410690240427
"T5296",0.024972024,0.220085358,0.23082626,0.089822194,0.152668937,0.14466293,0.180483032,0.197023764,0.111657076,0.091537002,0.154015206,0.096556207,0.18861555,0.164148985,0.192740776,0.115758038,0.030807745,0.128773504,0.08379136,0.096792543,0.145529116,0.123901892,0.262069383,0.094498032,0.085685302,0.103094482,0.293381901,0.09800905,0.088791585,0.08371186,0.111477263,0.33661504,0.122520909,0.094715057,0.112317914,0.29005991,0.152389794,0.314660463,0.234883767,0.097610144,0.210545258,0.086853807,0.127093429,0.098220549,0.150035825,0.09800216,0.041469471,0.092750431,0.0451588787885955,1.69372391647211,1.94787172013288
"T5298",0.086698527,0.223234196,0.233888561,0.084548282,0.110024813,0.114325036,0.181539858,0.202483463,0.126704156,0.086486114,0.114114809,0.147020343,0.190221085,0.164238396,0.194515445,0.097053481,0.071883333,0.106465599,0.084624581,0.092859857,0.142811104,0.122526099,0.262069383,0.089052034,0.084375163,0.093301379,0.298844065,0.133414211,0.086342675,0.084113185,0.143314416,0.343073647,0.120063518,0.089856309,0.114869656,0.295713031,0.084241788,0.321519277,0.23888606,0.141265057,0.213212756,0.08512742,0.125248845,0.095402253,0.110660147,0.094844683,0.052276477,0.090605065,0.03911716108571,1.7610241111166,1.9771267115094
"T5300",0.07936619,0.224344761,0.239593793,0.07910301,0.124633032,0.093389777,0.18154639,0.155838594,0.112313295,0.14886926,0.151382179,0.111250771,0.190242373,0.159760444,0.194336057,0.114595869,0.067273666,0.11595583,0.079289363,0.085531493,0.139798557,0.112261345,0.262069383,0.083732525,0.080745642,0.088756589,0.307264369,0.119402308,0.081297051,0.096863341,0.110801578,0.346018551,0.112361011,0.081847472,0.149834014,0.302537256,0.115708084,0.323038268,0.240033895,0.105417539,0.213971867,0.079797022,0.11750558,0.081411269,0.167030844,0.087488022,0.076907541,0.081414049,0.0419657982341932,1.72831594188572,1.9629086663188
"T5302",0.109279486,0.223526306,0.237115674,0.066219539,0.119720622,0.072643682,0.188007237,0.117450617,0.162461086,0.118952248,0.170637875,0.124254213,0.195610599,0.155440541,0.19878149,0.108076299,0.06588656,0.110344714,0.066463997,0.093698368,0.149524678,0.124072926,0.262069383,0.067029412,0.063933784,0.07490912,0.299379338,0.172462795,0.064133896,0.086750153,0.103918317,0.334588536,0.127971997,0.064533063,0.099022549,0.294815217,0.143185891,0.313911175,0.237353513,0.099132952,0.214053065,0.064103424,0.129398955,0.073680787,0.150762792,0.096162004,0.027793474,0.141403519,0.0544812190392069,1.60287416710689,1.90837987841862
"T5304",0.047036017,0.23523153,0.243079335,0.066982433,0.165827206,0.062554874,0.190491386,0.36542597,0.095204872,0.06544419,0.101888917,0.161623989,0.199980456,0.171146222,0.204778364,0.064886539,0.058540577,0.101387956,0.070345461,0.097309408,0.153059391,0.133536039,0.262069383,0.060536376,0.06794338,0.06679326,0.304872535,0.182175551,0.060591261,0.092667241,0.085609224,0.348497486,0.116472317,0.060299673,0.138218867,0.303015204,0.148902723,0.330619907,0.250923884,0.09870427,0.2253505,0.061583822,0.1352056,0.077952029,0.170373401,0.099154236,0.059161813,0.17213247,0.130661020796899,1.12327188272316,1.69989963897917
"T5306",0.052134441,0.228769053,0.241449569,0.064685209,0.142875719,0.063814221,0.186813127,0.361311741,0.107558304,0.062433407,0.085147376,0.143743722,0.196770107,0.168213462,0.200858515,0.087780083,0.071525793,0.100841473,0.065914335,0.092074672,0.147603855,0.124003051,0.262069383,0.062790042,0.06154362,0.068698694,0.306161792,0.181755573,0.061004044,0.084268219,0.104143641,0.346068923,0.124494217,0.061946034,0.137465462,0.30233258,0.150674623,0.324625417,0.244215518,0.102249964,0.218656753,0.061682685,0.128041577,0.060968451,0.131374886,0.095005558,0.081387647,0.150258099,0.126242067108319,1.14433644556263,1.70905627823519
"T5308",0.073499602,0.224569969,0.236834775,0.172807672,0.139240834,0.081739397,0.184143992,0.388029646,0.105442095,0.084116664,0.109840487,0.130226044,0.192580102,0.166593709,0.19674453,0.100219236,0.059988214,0.113577756,0.068524957,0.090043646,0.146382951,0.121812127,0.262069383,0.07537497,0.067419383,0.083423498,0.309222357,0.168253347,0.070866431,0.080999019,0.10645346,0.363809094,0.121408967,0.074435036,0.129148218,0.304702156,0.139027612,0.334143799,0.240189131,0.095266231,0.214590718,0.067757136,0.125789856,0.070496873,0.087053626,0.0922326,0.068098426,0.166742461,0.107031947729095,1.24246812089746,1.75171352953808
"T5310",0.017213337,0.226470588,0.236978205,0.084592833,0.142080883,0.082130126,0.180309101,0.298201403,0.14968107,0.079802859,0.106546893,0.14121349,0.190992365,0.161079356,0.19573082,0.093411495,0.051776267,0.103658801,0.07546395,0.085974337,0.137563981,0.115354218,0.262069383,0.08288695,0.075922313,0.088937801,0.305168226,0.155061852,0.079219213,0.076378852,0.124894438,0.352629947,0.109766789,0.083194144,0.151522267,0.302102042,0.144662881,0.330187132,0.242790482,0.116584804,0.215981964,0.077332096,0.118358112,0.095844846,0.126088542,0.087229669,0.102531743,0.123398171,0.0704912383715245,1.472142218865,1.85155148381063
"T5312",0.062816743,0.233044082,0.240991853,0.072088162,0.16971577,0.068840295,0.189077577,0.362216324,0.067026653,0.058067907,0.067743201,0.167306268,0.198498668,0.174564122,0.203338094,0.058039642,0.069709597,0.089860145,0.074337722,0.099036204,0.152849132,0.135185922,0.262069383,0.058311479,0.071735961,0.061170053,0.301982638,0.179441048,0.062317415,0.096571526,0.105842758,0.346012321,0.116589495,0.058242569,0.135764877,0.300564785,0.160317607,0.329111233,0.249876158,0.102331348,0.224342471,0.063696947,0.136227108,0.065269044,0.146273352,0.094840202,0.070707938,0.174884676,0.133838963975695,1.10842589205102,1.69344617578515
"T5314",0.050633188,0.226582082,0.239296058,0.079679524,0.1311894,0.08604811,0.188526001,0.364299094,0.105671413,0.07426259,0.085887313,0.147781197,0.196523175,0.16966574,0.200379125,0.092861585,0.061661911,0.098986019,0.071978997,0.094811666,0.150362792,0.125341966,0.262069383,0.075655699,0.071749265,0.08030396,0.304413849,0.159369394,0.072545168,0.086917666,0.114119009,0.347072054,0.126416512,0.074785109,0.158819109,0.300280049,0.156607908,0.323381927,0.241568236,0.096884946,0.217019754,0.071563945,0.129976358,0.072427573,0.112743149,0.097725734,0.064829866,0.134246638,0.100522578517237,1.27857954459264,1.76741094905339
"T5316",0.055723559,0.22256828,0.235611069,0.1433936,0.161064575,0.065764749,0.184153518,0.381075736,0.086763307,0.122576945,0.094716712,0.158390269,0.192237492,0.166103921,0.19616506,0.092516441,0.051672896,0.101154027,0.065739618,0.090446525,0.145791536,0.120586697,0.262069383,0.068131085,0.063631585,0.074476961,0.306695356,0.136584918,0.064754823,0.087982778,0.132129504,0.35876407,0.121857496,0.067535906,0.143224578,0.301799441,0.139129119,0.329032871,0.237694245,0.107415187,0.212942385,0.063462988,0.125027754,0.064441954,0.081296849,0.092772228,0.066576305,0.172449669,0.114461400742492,1.2031383126944,1.73461709756045
"T5318",0.026840182,0.222805952,0.23422675,0.09064557,0.141517008,0.081021344,0.176024461,0.32265906,0.138901877,0.084223039,0.111936846,0.137800391,0.187058639,0.156964115,0.191800525,0.097092794,0.069212279,0.107973541,0.075832858,0.082071671,0.134206244,0.111540098,0.262069383,0.084444974,0.077421079,0.0902584,0.304299882,0.168339282,0.08047267,0.075369812,0.116927034,0.352763311,0.10897843,0.084615773,0.164936623,0.30083375,0.116166652,0.328964516,0.239426329,0.120630178,0.212035095,0.078450911,0.114859953,0.100753788,0.122726856,0.083665845,0.097318551,0.134499444,0.0671327174316283,1.49749142616279,1.86257063234082
"T5545",0.064627926,0.103186773,0.134169618,0.20852071,0.112482151,0.304851632,0.16599776,0.32900395,0.246098736,0.092719096,0.105949727,0.312738571,0.221143067,0.199071898,0.243489082,0.094465644,0.10909645,0.068326821,0.062451562,0.101765221,0.140635831,0.099700304,0.088782204,0.063674854,0.099874509,0.061818478,0.30979725,0.170665057,0.071031755,0.06488892,0.113749267,0.335407246,0.130731697,0.065190882,0.324929097,0.322475753,0.257178284,0.335044536,0.288774721,0.256546747,0.10623662,0.068804588,0.096550958,0.069669414,0.068919559,0.068541134,0.070503962,0.211216506,0.152811681766394,1.02444875509218,1.65694181750605
"T5553",0.095322733,0.287974394,0.080921306,0.173971337,0.075324554,0.31873888,0.166506092,0.379943539,0.220147588,0.079666704,0.100509491,0.329290548,0.210766854,0.152350821,0.243094013,0.129313183,0.087588093,0.082046712,0.085914379,0.109634235,0.145351606,0.076123997,0.074271509,0.073469846,0.105096296,0.074342448,0.309772053,0.0931896,0.074947197,0.135988789,0.102674758,0.112172662,0.073575527,0.073382394,0.254035035,0.346527283,0.205812587,0.367342314,0.30329742,0.250734535,0.086658512,0.073729043,0.074333569,0.073511306,0.122064216,0.087699579,0.07691585,0.155672596,0.171381990832015,0.948718147484412,1.624022176126
"T5547",0.088289889,0.08221723,0.087237119,0.079010003,0.082605831,0.304619687,0.200035852,0.369522047,0.235572379,0.088582196,0.082572835,0.325051268,0.228911456,0.18114863,0.227547258,0.079605409,0.090490107,0.081515599,0.068540222,0.077169265,0.144576241,0.113423245,0.088924067,0.070970529,0.067973009,0.076068487,0.089577335,0.08723343,0.068776288,0.083846138,0.109451759,0.100495952,0.116389705,0.086617624,0.271156475,0.348594793,0.083231152,0.365801689,0.288493608,0.068936463,0.088892915,0.067832666,0.116985913,0.068621758,0.087584797,0.079682702,0.087338955,0.220816826,0.247254485149841,0.683154895653393,1.50858342170224
"T5549",0.075080754,0.073720589,0.112302341,0.119185863,0.08410717,0.078200672,0.186253367,0.371392109,0.239380343,0.124217572,0.101607057,0.330885938,0.231103321,0.192923708,0.248121419,0.106336314,0.1004844,0.068967293,0.08697707,0.074074119,0.137609496,0.097838379,0.068343553,0.066924202,0.090799651,0.06706755,0.326514283,0.170524887,0.070246734,0.067077663,0.100910064,0.362344724,0.111430602,0.066482214,0.367875553,0.346761812,0.267168432,0.367239063,0.305482327,0.266382076,0.110400538,0.067540708,0.125926933,0.074806628,0.06785357,0.081876724,0.068903973,0.224555275,0.232719241069105,0.729920988527154,1.52891236207102
"T5551",0.070182102,0.311474281,0.098320028,0.154864939,0.09884242,0.332760334,0.188343222,0.351665671,0.259267423,0.069254356,0.112722226,0.337338008,0.241400982,0.131435333,0.261561298,0.164487335,0.086907546,0.067997816,0.087890178,0.093501779,0.167287897,0.065648286,0.075424308,0.064700816,0.099574343,0.06301154,0.339286702,0.104779993,0.075271809,0.13767173,0.102481878,0.359052128,0.09633326,0.065025908,0.354774661,0.348344525,0.273371156,0.359147725,0.322326589,0.272276313,0.080045704,0.069919105,0.064279045,0.063515227,0.164973362,0.068995038,0.072464274,0.156925049,0.227476939967049,0.747181714900119,1.53641549640608
"T5555",0.073137256,0.09771407,0.244931833,0.091355993,0.17845809,0.262289838,0.188589378,0.292749569,0.180259934,0.072025417,0.065435334,0.277367326,0.096622445,0.132265882,0.227940587,0.209397691,0.168561247,0.068157632,0.093823835,0.102789907,0.173180846,0.166506451,0.302702557,0.066461109,0.064549103,0.071052617,0.294294692,0.124437097,0.078099407,0.1317155,0.130758203,0.301806179,0.118987562,0.067861315,0.302924801,0.300406555,0.238088995,0.292441387,0.214456724,0.215596358,0.153076519,0.070838859,0.108853719,0.074338448,0.089875891,0.119557233,0.064749066,0.173797735,0.0526337147367184,1.61983637840613,1.91575325003972
"T5557",0.13281778,0.12193155,0.227933783,0.141308597,0.138119519,0.084042881,0.194966045,0.249796262,0.146369765,0.087128016,0.184925904,0.243153003,0.137306876,0.136764448,0.21494448,0.149828629,0.192265988,0.11778818,0.095621171,0.101833627,0.14991584,0.111126355,0.209855443,0.090910554,0.103008564,0.131523297,0.242821387,0.154494019,0.083886023,0.142606667,0.192910439,0.254841742,0.11878063,0.09041475,0.247340192,0.254452488,0.223875986,0.24418596,0.087349339,0.207869206,0.11548483,0.083824423,0.084296833,0.083877149,0.13567893,0.136382423,0.165963456,0.123440142,0.000165319904691415,3.5900300757664,2.77218464568154
"T5559",0.08198496,0.26675235,0.121539876,0.189395525,0.094020053,0.289199391,0.218162352,0.37014743,0.236039702,0.084681561,0.122428816,0.290326435,0.237209961,0.217346179,0.239787333,0.09706987,0.121095767,0.077708724,0.106809717,0.11332749,0.17491234,0.060144494,0.08043188,0.07839861,0.113551625,0.076396506,0.306963558,0.084795097,0.086144727,0.156634797,0.134838629,0.332116643,0.081055552,0.086321215,0.374968372,0.312275154,0.2460509,0.338929804,0.276561836,0.248237611,0.116851334,0.084999832,0.077748848,0.082759273,0.168073297,0.080785466,0.084434724,0.237758271,0.0958242939090136,1.3057176667237,1.77920772814315
"T5561",0.084842873,0.295772246,0.06363806,0.155005779,0.086063782,0.209294072,0.198829281,0.370220452,0.240286182,0.0843884,0.104939151,0.315792024,0.236162356,0.129590223,0.247823314,0.108153777,0.094804762,0.101440242,0.084711382,0.087454012,0.132634561,0.092100495,0.27555364,0.085745485,0.125789704,0.088816277,0.294108592,0.096489226,0.084714047,0.12604192,0.103470319,0.269373155,0.087063261,0.089376197,0.110342178,0.330983131,0.179530885,0.3446992,0.310426468,0.261937444,0.052943977,0.084656332,0.128260565,0.084485181,0.116646117,0.089021794,0.084714332,0.179747087,0.115810374602644,1.19619428846229,1.73159857183253
"T5563",0.093486234,0.11765978,0.237292465,0.110612753,0.07190321,0.261694418,0.198644772,0.279048578,0.116349113,0.141896675,0.151558532,0.265789749,0.097507152,0.11557492,0.215662006,0.138892599,0.115674689,0.092099297,0.094413186,0.10387916,0.164195651,0.126337231,0.291001406,0.068172915,0.081960273,0.082900412,0.279931732,0.133116221,0.070992521,0.154581379,0.087669025,0.291105349,0.124254697,0.067790023,0.099342267,0.287564736,0.226336134,0.20593467,0.200453858,0.219048068,0.143632519,0.068588437,0.111656303,0.069016308,0.08805307,0.122462998,0.185350903,0.208922134,0.0164214079165209,2.13399957225136,2.13925690974715
"T5569",0.13366517,0.174715272,0.217574887,0.139508749,0.063436387,0.255940573,0.169936411,0.269734286,0.167479553,0.230245711,0.168293315,0.254129013,0.104205743,0.071624311,0.202422876,0.063386921,0.248811233,0.1321707,0.085816632,0.09605119,0.227372004,0.218288063,0.280688833,0.069921436,0.063390354,0.176064459,0.266712821,0.175975019,0.171550055,0.13767996,0.125862556,0.281724635,0.113039652,0.069385862,0.270722379,0.275037602,0.215572431,0.279285498,0.254003856,0.156298966,0.217957762,0.063467388,0.121904151,0.063246991,0.118899063,0.09063052,0.172813197,0.067456088,0.00901710695318788,2.36491490932415,2.23963442322175
"T5565",0.163807319,0.129017657,0.206479561,0.055892123,0.10650979,0.225465407,0.18670239,0.266422419,0.178093159,0.102175391,0.16374125,0.24126971,0.159723438,0.167118834,0.194882763,0.128981836,0.139675524,0.136438251,0.106697385,0.118367001,0.082885477,0.091120484,0.261981423,0.114130134,0.107030999,0.122560139,0.240997843,0.122861741,0.109286166,0.156141172,0.052741533,0.261861822,0.130554385,0.117437769,0.266803415,0.251024858,0.206845579,0.159645199,0.208156828,0.206389855,0.065331611,0.108735651,0.13994347,0.109600122,0.053612972,0.055698314,0.155695963,0.201447364,0.00170962945023018,2.92729363540844,2.4840970859056
"T5567",0.122310503,0.062789952,0.211659541,0.125784369,0.129925467,0.249066348,0.18109965,0.265066765,0.141702184,0.174738772,0.095746194,0.230896124,0.085586617,0.173507107,0.199405703,0.084979155,0.081748264,0.126949093,0.101831431,0.10896376,0.174406504,0.18012359,0.275683976,0.084970125,0.08050014,0.159174113,0.266222424,0.147959792,0.083111792,0.142630534,0.06305711,0.271095624,0.125107047,0.081535123,0.271289514,0.272513558,0.214200126,0.260431043,0.085623521,0.192450095,0.15865784,0.080189447,0.136047617,0.08036479,0.069825032,0.069348217,0.138364346,0.091893028,0.0114416640872514,2.27537692862894,2.20071279948876
