"","bdcA","dkgB","grxD","mepH","mhpT","nsrR","pgpC","rfe","rffC","rffG","rffH","rffM","tadA","tehA","tehB","tsgA","wecB","wecC","wecE","wzxE","wzyE","wzzE","ydbD","yeaE","pval","z","inv_cof_var"
"T7414",0.087241428,0.090189277,0.091229247,0.090995339,0.085475703,0.064063839,0.086057129,0.145286357,0.091190171,0.091770232,0.061154157,0.069997361,0.082887231,0.058084873,0.091906204,0.096166728,0.082788737,0.08954475,0.061569424,0.056952309,0.114366971,0.082790395,0.088904158,0.058369906,0.0022705650790874,2.83790074375149,4.33065899817219
"T7416",0.086467495,0.08564696,0.108337264,0.089719282,0.089023822,0.084120805,0.106765677,0.122672383,0.089449728,0.090020402,0.074261509,0.085697739,0.077175623,0.046289363,0.088477291,0.09200905,0.076329773,0.085321774,0.085129806,0.054307707,0.058454426,0.076413776,0.083123491,0.047473013,0.00119702513165403,3.03642075906639,4.5224630799531
"T7418",0.081251433,0.081024639,0.081973709,0.081592315,0.079440531,0.096197048,0.122766471,0.134566489,0.082395937,0.081917569,0.102203453,0.107095709,0.078068936,0.045488672,0.082271724,0.09255022,0.077600467,0.081048792,0.107140724,0.052866679,0.044791315,0.078244581,0.079322119,0.04770701,0.0144141146535736,2.18582748246335,3.70064537996417
"T7420",0.082828324,0.082649808,0.093691089,0.081984648,0.081939889,0.104517915,0.140969322,0.147285436,0.080264837,0.07392966,0.108746963,0.103727776,0.083988125,0.05317381,0.076717971,0.087856937,0.084187469,0.082912261,0.092138672,0.054309716,0.046553265,0.085621694,0.082766466,0.058164456,0.0190610151974421,2.07354023803614,3.59215681381678
"T7422",0.078380842,0.084933954,0.081876845,0.080325014,0.080164861,0.092030398,0.123488741,0.148697115,0.080199592,0.076816402,0.112540196,0.113702649,0.08891027,0.100662984,0.079488836,0.096495793,0.087941639,0.084913972,0.1096475,0.083940913,0.071313479,0.08915383,0.086020857,0.044713211,0.00198303241753143,2.88084829554639,4.37215363398356
"T7424",0.087192483,0.086928252,0.154891254,0.083301005,0.085801653,0.097902661,0.101105732,0.13151037,0.086541902,0.084264678,0.09406543,0.098836352,0.085648755,0.046560153,0.085226776,0.087840708,0.085434151,0.086950807,0.076599699,0.068065243,0.058823561,0.085235134,0.086530213,0.331679446,0.412092436793714,0.222165726640775,1.80341431534635
"T7426",0.086757526,0.088854782,0.242536093,0.088579469,0.088196221,0.073504567,0.080744948,0.121673201,0.089128865,0.088096211,0.075748935,0.081792141,0.080534609,0.05614544,0.088138901,0.081076005,0.080148823,0.086377783,0.072110321,0.057591652,0.075891903,0.080185721,0.08469206,0.058794232,0.186709354038584,0.890087865573814,2.44874064355551
"T7428",0.078776204,0.080553817,0.098109045,0.077009881,0.080144433,0.103437083,0.108613331,0.148291428,0.078765036,0.073998257,0.108497932,0.093396353,0.081248813,0.058271654,0.077303484,0.087115841,0.080560987,0.080519127,0.065258639,0.059235043,0.053456419,0.082285573,0.079983984,0.051090742,0.00749434336851179,2.43265229388947,3.93912010625933
"T7430",0.077128134,0.08369191,0.072286285,0.0780535,0.08574213,0.092247447,0.147618705,0.15569428,0.078403804,0.076103988,0.102769748,0.099312015,0.087624828,0.102345647,0.079861798,0.090798637,0.084615733,0.083236491,0.077985848,0.083141865,0.058142486,0.088169708,0.085727425,0.051552537,0.0110369439619656,2.28909405927585,3.80041844774658
"T7432",0.07103485,0.082184593,0.088337975,0.081289214,0.090748654,0.122475724,0.125083839,0.157063582,0.073322311,0.069786622,0.120320609,0.122456976,0.084985227,0.071359145,0.076288617,0.089048687,0.081208729,0.080964193,0.048035581,0.086186413,0.056938626,0.08289007,0.083266899,0.04848655,0.0294951661332683,1.88826538194375,3.41314980742742
"T7434",0.085795622,0.091108957,0.095628085,0.092080329,0.090666939,0.078224277,0.084133016,0.115831361,0.09181811,0.091881139,0.062852956,0.065843016,0.08042949,0.045056309,0.091492296,0.089366498,0.079992112,0.088217254,0.065438175,0.067790266,0.056595269,0.080033962,0.086530358,0.053864784,0.00027271601673181,3.45739139908668,4.92919228021905
"T7223",0.080542972,0.083879143,0.084906103,0.083623273,0.086275857,0.059903441,0.07885875,0.078689153,0.08432679,0.084632766,0.086291155,0.085825875,0.080348324,0.068101461,0.085018609,0.078755404,0.080572214,0.081666782,0.05089908,0.046261293,0.047283125,0.079234568,0.081144576,0.054756449,5.30866782892411e-06,4.40420326869836,5.84397349752889
"T7224",0.082389725,0.08273549,0.078714634,0.081897357,0.073557426,0.071872674,0.08290771,0.085629612,0.082010806,0.082242118,0.089038957,0.087386382,0.082292717,0.048921402,0.082020732,0.081755552,0.082785249,0.082581018,0.055280575,0.049469662,0.050648537,0.081679899,0.082657745,0.050512645,2.04222976126576e-05,4.10264939481037,5.55262119334528
"T7225",0.089759773,0.089875992,0.089458344,0.089809381,0.081551938,0.079009358,0.087401698,0.103958357,0.089452622,0.089168073,0.075302449,0.076137709,0.087348922,0.054747032,0.088329166,0.087214351,0.087114277,0.089702766,0.039229604,0.068497965,0.05565056,0.08707937,0.089249402,0.057516181,7.78564461975821e-05,3.78177689175528,5.24260380935708
"T7226",0.090651837,0.091224636,0.084635855,0.091147729,0.090925442,0.066387948,0.084701932,0.107670979,0.09108374,0.090987101,0.059704604,0.064455602,0.085205733,0.066080528,0.090527194,0.0846151,0.084736166,0.089465015,0.02646914,0.068047489,0.027660237,0.084478708,0.088775327,0.054721084,0.00958337147056249,2.34227195753035,3.85179733732385
"T7227",0.082421561,0.082399921,0.22594218,0.081767416,0.094126716,0.084537679,0.14271204,0.119194908,0.082359311,0.081833782,0.09456408,0.085681345,0.078077295,0.055155443,0.081697048,0.07846346,0.079518686,0.081362314,0.052060232,0.074216347,0.050562399,0.078325887,0.08031419,0.056437694,0.191860637887207,0.871060214971234,2.43035669850852
"T7228",0.087413371,0.086270199,0.325044885,0.086972621,0.076375866,0.08135212,0.095860932,0.103820004,0.085279032,0.08520066,0.076001071,0.074333887,0.085560979,0.069683848,0.084968362,0.08552812,0.085944078,0.087400752,0.045458649,0.075656226,0.048645035,0.085615872,0.086849112,0.058390963,0.449670497057211,0.126493878829498,1.71097904682888
"T7229",0.08471791,0.084740645,0.320216031,0.083825702,0.083451641,0.083149786,0.085045007,0.093088355,0.084317601,0.084274307,0.082814033,0.080713028,0.076799834,0.065512621,0.084334585,0.079125227,0.076449406,0.082205649,0.04935657,0.050206809,0.036850912,0.076614366,0.081177919,0.057926562,0.482789905009589,0.0431526998115016,1.63045730049147
"T7230",0.088127594,0.087572677,0.327948175,0.088061695,0.075806956,0.077488856,0.085108755,0.099817685,0.086423128,0.086137784,0.067803192,0.070833815,0.084792469,0.067581579,0.084192535,0.085142556,0.085137417,0.087505423,0.045970932,0.063032238,0.023038662,0.085033052,0.08746778,0.065501151,0.492111462311448,0.0197749203621349,1.60787039148761
"T7231",0.075744878,0.075747853,0.068286675,0.07579701,0.095802522,0.105984456,0.118353985,0.101554628,0.073840642,0.072827418,0.117879564,0.115593388,0.079959367,0.070842,0.071520802,0.07976432,0.082101918,0.077338761,0.057220717,0.054794977,0.044504572,0.081892045,0.078102348,0.08928635,0.00263391787985957,2.79018238458173,4.28455495143348
"T7232",0.086191626,0.086065325,0.081839453,0.086027777,0.07806423,0.087454714,0.094598863,0.100537834,0.085871292,0.085860151,0.079848703,0.07819973,0.082285213,0.078506055,0.08520392,0.082164534,0.083199027,0.085058561,0.091798916,0.058843147,0.031314201,0.082563633,0.084921445,0.064214774,4.45569191743077e-06,4.44203070790129,5.88052123419379
"T7436",0.087897661,0.087944051,0.083534492,0.087633172,0.069821147,0.082929812,0.147568939,0.083646014,0.088518114,0.088312723,0.068617334,0.081911386,0.085311237,0.066318156,0.088697811,0.084525977,0.083820667,0.088696963,0.059234611,0.056463911,0.064752929,0.084287622,0.087223871,0.052619523,0.00174291985548439,2.92129108738387,4.41122824588473
"T7438",0.08502377,0.086859404,0.090377097,0.084363963,0.053844658,0.087850215,0.155431916,0.091420081,0.088372752,0.089863645,0.066223643,0.074594374,0.079206506,0.045693665,0.089651909,0.078609226,0.078622813,0.087492618,0.058312885,0.053955902,0.067448053,0.078452989,0.083599085,0.068977432,0.0119560453159327,2.25853876460714,3.77089683891444
"T7235",0.082304843,0.081449619,0.338579664,0.081665062,0.072025651,0.103490456,0.095564528,0.122242756,0.080622541,0.080317026,0.102042019,0.103343356,0.083506815,0.07997808,0.078340581,0.083528268,0.083937479,0.083384854,0.049682192,0.087874363,0.062765196,0.084307681,0.083673378,0.076647823,0.444596208721612,0.139326161706418,1.72337721348455
"T7236",0.084242867,0.083809164,0.262115991,0.083428763,0.083756217,0.087348491,0.093704361,0.122669114,0.082764332,0.082145209,0.08779474,0.093109466,0.088713793,0.087829874,0.080439794,0.088614422,0.089575537,0.08672833,0.064266426,0.090240537,0.044333209,0.08961851,0.086971585,0.072486847,0.213952864907726,0.792780482374829,2.35472516982416
"T7444",0.082811895,0.086203412,0.095743895,0.084106948,0.092262543,0.079236672,0.158950005,0.124897262,0.086078787,0.086449486,0.094248386,0.093573117,0.080577704,0.058882746,0.086014453,0.080932826,0.083007857,0.086652574,0.094025106,0.075548025,0.063325358,0.080012438,0.086155765,0.061191683,0.00245366284582459,2.81305499896611,4.30665378511011
"T7446",0.077637281,0.083084748,0.084308561,0.082812417,0.082262485,0.081240637,0.159561065,0.130663888,0.081484939,0.080230715,0.08734385,0.085461699,0.082038257,0.062749759,0.079982009,0.08211761,0.082095126,0.082810439,0.085795827,0.062805521,0.082860185,0.08210524,0.08327731,0.06560889,0.00354335819070282,2.6927416277337,4.19041061608459
"T7241",0.073583922,0.075286778,0.321203338,0.076918117,0.072807587,0.062260254,0.102328968,0.116836592,0.075285435,0.074693787,0.108214306,0.095745556,0.085288951,0.101583471,0.070013677,0.08912973,0.088933358,0.079995915,0.054469061,0.046487347,0.070868786,0.085122988,0.080726969,0.082631112,0.426621231631011,0.184982880448544,1.76748936510599
"T7243",0.074251765,0.078929787,0.094053142,0.077763466,0.075439565,0.097203012,0.126832281,0.129926727,0.078823691,0.077944805,0.093173442,0.096760435,0.081252114,0.073647131,0.07676406,0.081981209,0.08743607,0.079738021,0.086556538,0.081486239,0.043598991,0.083276556,0.080071244,0.06772911,0.000449297174741008,3.32049044523468,4.79692268661227
"T7244",0.083850732,0.085496532,0.185179908,0.084175593,0.080928999,0.07678221,0.105881018,0.110137553,0.08461948,0.084603557,0.062373918,0.072456284,0.084189082,0.078278091,0.08277993,0.085448684,0.085631738,0.086008,0.079184738,0.075946127,0.014218529,0.084306352,0.085740392,0.072917624,0.0657104501496337,1.50852231320452,3.04625344941206
"T7257",0.081981217,0.084313061,0.197201781,0.076584036,0.079761588,0.064826582,0.129135594,0.131384145,0.079440753,0.077785307,0.101689894,0.102568905,0.092395355,0.096717859,0.078377999,0.087892917,0.099124114,0.086791005,0.09936641,0.066506334,0.062656437,0.101016635,0.086150914,0.065225699,0.0368895621856018,1.7879806832884,3.31625774084284
"T7258",0.086892898,0.085330528,0.303866177,0.082671701,0.074213244,0.082138687,0.086629375,0.10481719,0.083592106,0.083124735,0.063975842,0.081742243,0.087900759,0.073729955,0.082436526,0.087692024,0.089487665,0.087158828,0.077133834,0.074264659,0.045662302,0.088071772,0.086963461,0.076004545,0.370401477669607,0.330790211244621,1.90836403286131
"T7448",0.080301498,0.080840829,0.07768495,0.080370923,0.094224072,0.076556682,0.164038657,0.125918113,0.081123275,0.080864129,0.098805424,0.094055952,0.078516296,0.055363711,0.078871981,0.07998396,0.07880765,0.080298047,0.077435515,0.088228606,0.069848813,0.078799227,0.080289869,0.055895322,0.00910588878617076,2.36128400297013,3.87016620513081
"T7450",0.082253596,0.086040185,0.075030366,0.086697845,0.077969466,0.076651244,0.161342158,0.135265837,0.085587211,0.085015292,0.086547442,0.085842945,0.08580113,0.063475625,0.085087898,0.085650851,0.08575862,0.086307576,0.065527444,0.063445099,0.086297953,0.08605723,0.086539646,0.066701336,0.00548632459056801,2.54356865327769,4.04628416441837
"T7259",0.084177444,0.083415823,0.086847889,0.083655558,0.081708116,0.082605444,0.104324315,0.121550694,0.083913874,0.083484379,0.087117931,0.085010728,0.083904206,0.079498113,0.083829936,0.0817923,0.084672626,0.08365916,0.068185717,0.058811624,0.052845164,0.087344208,0.082399288,0.054913296,8.82979221853669e-06,4.29259639149286,5.73614228177526
"T7260",0.088914996,0.0888252,0.087020184,0.088998001,0.080582922,0.063586693,0.085990305,0.127455054,0.088772719,0.088804687,0.071949986,0.073400957,0.083389721,0.07239421,0.088800013,0.083611897,0.08350205,0.08872593,0.07357492,0.068217848,0.070782902,0.083800192,0.087656978,0.065153411,4.5696254291198e-08,5.34305600947459,6.75106484338855
"T7263",0.087993282,0.087402348,0.155164481,0.085989666,0.086161123,0.078950505,0.088482683,0.096550541,0.085115039,0.085618469,0.060127063,0.060181603,0.090958315,0.058050036,0.08552366,0.088017307,0.090752923,0.088398025,0.0607467,0.057874822,0.082940499,0.091804689,0.08849961,0.059675095,0.00460317312770568,2.60429505560521,4.10495619212203
"T7264",0.091746886,0.087943564,0.114575221,0.085467523,0.072314953,0.048820976,0.092045466,0.111491738,0.085169236,0.085507299,0.054755452,0.062554385,0.092788471,0.064812837,0.085938363,0.091429573,0.091776226,0.091757222,0.067022712,0.065722148,0.034484828,0.093298292,0.091182405,0.072512754,0.00111157509278699,3.05867927326687,4.54396858845942
"T7266",0.091606085,0.087329492,0.332779646,0.082215091,0.072310851,0.047012109,0.092457237,0.098265508,0.088956446,0.089609139,0.037774683,0.061005605,0.091526436,0.0658315,0.083815389,0.091637819,0.091372875,0.092752905,0.06779074,0.067047904,0.034643983,0.090634037,0.092756505,0.067944229,0.487829130112464,0.0305125805505979,1.61824479655531
"T7267",0.087604421,0.086557408,0.143606299,0.085198374,0.075187194,0.074278387,0.091837142,0.092965492,0.084789408,0.084319516,0.074619692,0.073901799,0.09383933,0.054296253,0.083077979,0.088481772,0.093648625,0.089035717,0.05704552,0.056401428,0.05480576,0.093983696,0.089065953,0.056710668,0.00295637019209935,2.75258162919777,4.24822622987234
"T7268",0.08922777,0.088054445,0.119264132,0.087390909,0.074243116,0.065262457,0.088419154,0.097975279,0.087991151,0.087987895,0.058507694,0.068095313,0.088136191,0.057973818,0.087328345,0.088448613,0.087785521,0.089116756,0.070607696,0.066888128,0.039715741,0.087992858,0.089049083,0.066972,0.000241297512591407,3.49023552418021,4.96092528832641
"T7460",0.080266966,0.08024004,0.322561001,0.079865791,0.074059122,0.073748461,0.092239706,0.101618891,0.078947125,0.078484038,0.069844645,0.073594067,0.077832072,0.074695152,0.078454138,0.068098163,0.077711997,0.080457112,0.07453643,0.079694622,0.077732994,0.077531291,0.079942309,0.07398286,0.438255298887406,0.155394147458537,1.73890161916407
"T7462",0.078949445,0.081403396,0.081462566,0.081682416,0.064889089,0.077241757,0.139480223,0.128355611,0.079828288,0.079078225,0.07706985,0.081672135,0.081312508,0.159261897,0.076537044,0.081486027,0.08196319,0.081513724,0.071874171,0.074283871,0.071041073,0.082040512,0.081380799,0.07932727,0.011479032964018,2.27413175519011,3.78596231851477
"T7468",0.089408545,0.088303977,0.088321448,0.087448693,0.076285849,0.076319694,0.151029458,0.129385719,0.0889695,0.089158037,0.07574086,0.075837615,0.080998536,0.074632354,0.089318127,0.080768503,0.080853698,0.086857187,0.06991057,0.076377052,0.073136244,0.080785251,0.088299106,0.072186057,0.000584808762127726,3.24618756376045,4.72513347214826
"T7470",0.086341342,0.08583069,0.085184344,0.086002981,0.061229178,0.073510752,0.157816175,0.130185034,0.085859162,0.085142913,0.065832996,0.068345925,0.085243529,0.068344912,0.084828755,0.084752516,0.086319967,0.085752305,0.068324033,0.058786467,0.121109809,0.085680172,0.085878536,0.058551157,0.0143823339942217,2.18669676426772,3.70148525395889
"T7277",0.082361532,0.082060857,0.152132193,0.081511231,0.088468386,0.090798983,0.113472143,0.103783676,0.08285911,0.083550149,0.091249681,0.087606398,0.079219295,0.052111539,0.082905952,0.079610842,0.080119004,0.081502604,0.061927479,0.044491984,0.042155775,0.080066329,0.080168316,0.043515389,0.0294678067695622,1.88867333642876,3.4135439608093
"T7278",0.083259064,0.083253786,0.083242973,0.083197238,0.071077921,0.099551614,0.124890929,0.106593198,0.082838101,0.082390008,0.099629359,0.081144652,0.084096066,0.053695872,0.082018011,0.084964426,0.0842819,0.083305141,0.095440852,0.048468519,0.064889632,0.08471046,0.083458582,0.049366282,0.000439931850534991,3.32636582111938,4.80259929848889
"T7279",0.08053572,0.081591108,0.128531291,0.081651708,0.075359258,0.10069518,0.116362341,0.096622192,0.080173498,0.079188694,0.104592631,0.105498592,0.082976831,0.050520545,0.079203256,0.085192587,0.082839794,0.08149325,0.099477237,0.077824452,0.061299401,0.081944118,0.08175281,0.069095353,0.000186451474214273,3.55855342370861,5.02693199282651
"T7280",0.083507571,0.083659169,0.083454751,0.083515235,0.076769814,0.100083716,0.107783307,0.092179369,0.082994282,0.082802718,0.104323791,0.101299256,0.080592634,0.056728528,0.082708262,0.083380651,0.08077749,0.083123553,0.105449713,0.063345825,0.046026549,0.080490912,0.081986275,0.013068565,0.00798400819651565,2.40964575522961,3.91689187896642
"T7281",0.074438146,0.076265685,0.218768849,0.07632104,0.093790417,0.105671956,0.124311573,0.114703626,0.073697457,0.072357193,0.115328389,0.115933026,0.082425571,0.090146802,0.071127319,0.089071004,0.086128003,0.076232445,0.049687497,0.055910192,0.04417029,0.086572842,0.077745486,0.049851505,0.185278142821479,0.895431841564919,2.45390383280072
"T7282",0.08269264,0.083314305,0.082145165,0.083018862,0.073898661,0.104843556,0.113439886,0.10485854,0.082754071,0.082170197,0.105293004,0.100597645,0.082192214,0.077203697,0.081478788,0.085574792,0.083931961,0.082812474,0.072247383,0.052909688,0.051991528,0.083885877,0.082849984,0.299005402,0.348295091532269,0.389927466375624,1.96550067422945
"T7472",0.08376045,0.083835179,0.090334248,0.084271337,0.069360416,0.067337542,0.097223882,0.08363251,0.082906359,0.08093364,0.065650198,0.06581247,0.084550695,0.088771294,0.082849295,0.083498824,0.088971671,0.084344801,0.072674164,0.071737319,0.088460466,0.08549534,0.084331344,0.065943058,1.43682833347217e-16,8.17851397960056,9.49059925016204
"T7474",0.084718631,0.087379897,0.089871828,0.084823873,0.088169031,0.088621473,0.138989152,0.122279123,0.087573281,0.086110324,0.090388074,0.088033212,0.083552213,0.07282526,0.084833416,0.08342382,0.083850462,0.08739189,0.088963579,0.090071611,0.071351223,0.083438609,0.087635967,0.072761264,1.46354920326992e-06,4.6758701113687,6.10644984897411
"T7476",0.088149777,0.086377214,0.072065906,0.086450234,0.085677666,0.065544549,0.141562387,0.122255905,0.088415701,0.08848334,0.071950341,0.073266956,0.078104832,0.082099148,0.088451052,0.079156836,0.078127135,0.08644399,0.065916659,0.065821044,0.062167662,0.078125639,0.084350053,0.064604807,0.000627818686136684,3.22593074197804,4.70556193879122
"T7283",0.077647322,0.07669043,0.07033042,0.075763562,0.121137134,0.065297868,0.101399451,0.106462396,0.075893605,0.074973384,0.133712113,0.133350823,0.081001805,0.078159898,0.072965582,0.081742066,0.084270553,0.077641994,0.069822308,0.047343031,0.059612114,0.08325238,0.078065501,0.051482452,0.0138271836993293,2.20215491669815,3.71642045698235
"T7284",0.083731654,0.084104382,0.075165234,0.084504213,0.078039697,0.079200112,0.097843593,0.094505337,0.084471505,0.084695905,0.103924168,0.104197878,0.081025132,0.054985051,0.084719778,0.081100549,0.083150178,0.083067492,0.103195286,0.052540089,0.049955825,0.081606814,0.08305941,0.049984629,0.00014128469546027,3.63077687656595,5.09671212575857
"T7285",0.073818684,0.073355953,0.122488268,0.071993861,0.150179228,0.066114413,0.143544029,0.13361718,0.070950454,0.069880345,0.142617766,0.146460045,0.078685365,0.056842254,0.067804215,0.08574497,0.079767956,0.072460957,0.08078276,0.054746308,0.086600962,0.083543233,0.07529575,0.054152492,0.0960257222717969,1.30453438230032,2.84916643166523
"T7286",0.08065484,0.080693996,0.099121021,0.079756996,0.102076226,0.0721845,0.139912054,0.122457289,0.079724484,0.078405301,0.099848127,0.114534179,0.081461224,0.10223079,0.077648596,0.084163024,0.082648694,0.080498301,0.106324246,0.069332524,0.069718945,0.083665254,0.080728928,0.064504647,0.000333251742292142,3.40299972157174,4.87664067354238
"T7287",0.07211926,0.073658069,0.1993497,0.074404083,0.107209519,0.112486176,0.142947965,0.104980554,0.071906449,0.071236074,0.131823853,0.124409924,0.080720128,0.058164021,0.069398527,0.081824962,0.083839962,0.075215805,0.064101147,0.044565386,0.040499633,0.083659092,0.076190398,0.055219735,0.192973179934476,0.86699206051649,2.426426169748
"T7288",0.07806254,0.079159474,0.217889123,0.079110997,0.07196046,0.085194092,0.127766145,0.09978615,0.078097726,0.077432642,0.107263899,0.104434886,0.082663465,0.055582866,0.076831531,0.08365004,0.086493141,0.079792309,0.107199274,0.041188314,0.04274844,0.085119055,0.080538312,0.051971552,0.181568206434192,0.909404944344261,2.46740422541338
"T7478",0.083183777,0.083528999,0.076704641,0.08234656,0.077034394,0.076250325,0.146672198,0.134412972,0.083038501,0.082362902,0.07048493,0.076682003,0.082669242,0.074166042,0.082135445,0.082631868,0.08199368,0.082720147,0.076708711,0.075401544,0.074416708,0.082706618,0.082751015,0.076768555,0.000649596448162874,3.21615798416436,4.69611979344408
"T7482",0.081708638,0.081546022,0.077338832,0.08298541,0.076502971,0.078522028,0.147798635,0.12223511,0.082675343,0.08308175,0.076937612,0.076692713,0.079112803,0.080781062,0.082257675,0.079207685,0.078873344,0.080762909,0.076981558,0.066401748,0.095552209,0.078627686,0.081139821,0.070807456,0.000318105217226863,3.41568822434305,4.88889992417443
"T7486",0.081631718,0.080714869,0.080187726,0.081032481,0.068713268,0.089704566,0.127504314,0.131124104,0.083335783,0.083717881,0.081693648,0.07923854,0.07308131,0.071474211,0.082288259,0.073986082,0.074149854,0.081343414,0.079261184,0.086444475,0.068780745,0.07312561,0.080043297,0.066384191,9.91579276380019e-05,3.7211522085189,5.18403005958697
"T7488",0.085828889,0.085447561,0.200810602,0.085460878,0.070993551,0.068875752,0.155045159,0.122929031,0.087194525,0.086622426,0.063356193,0.063386339,0.078724901,0.1765101,0.086568858,0.079399374,0.078379142,0.085433026,0.068793518,0.068694027,0.073211106,0.078276249,0.084177445,0.074716738,0.153658448630436,1.02086817864088,2.57509665769876
"T7289",0.079761077,0.079553941,0.077014059,0.079837934,0.115407949,0.0643199,0.10360211,0.103451381,0.077660272,0.076662154,0.125733985,0.126056471,0.086521331,0.105641093,0.074503329,0.087215468,0.08900774,0.079882835,0.061983936,0.05152046,0.102086668,0.088711531,0.082213559,0.054941045,0.00163851937409488,2.94048026623235,4.42976825467591
"T7290",0.082865539,0.083945243,0.073327308,0.084154998,0.070460837,0.067920999,0.100644192,0.100786904,0.082680525,0.082751557,0.1076036,0.108816205,0.086894,0.079675193,0.080079277,0.090348918,0.088980397,0.085180003,0.105190589,0.058241683,0.091636439,0.087840208,0.085739665,0.054648934,6.46611200753928e-07,4.84079267292156,6.26579307909337
"T7291",0.0862961,0.086433732,0.356558334,0.086351495,0.092743072,0.099883043,0.112309392,0.085586821,0.08577272,0.085317002,0.097987507,0.089415917,0.0853968,0.038766625,0.085627767,0.086253853,0.086306053,0.086346776,0.102454177,0.051711113,0.074047408,0.085168744,0.086305486,0.057787831,0.490049963465232,0.0249436292607808,1.61286424292735
"T7292",0.085415364,0.084473794,0.262130238,0.082736226,0.074987135,0.09216806,0.116874792,0.085700276,0.084221958,0.082756715,0.084475553,0.083837658,0.086200435,0.042906617,0.083223949,0.08567377,0.087806192,0.085383616,0.085256976,0.054398542,0.067676378,0.085897764,0.085498771,0.050308762,0.275600617207317,0.5959610694127,2.1645641590063
"T7293",0.081453,0.084889994,0.09039675,0.085241061,0.083277962,0.071573236,0.081130182,0.081063622,0.085403144,0.085212323,0.088251938,0.087067237,0.08142094,0.044475496,0.085619262,0.083725839,0.083138801,0.083509842,0.06426522,0.05268304,0.052544586,0.08085733,0.083446911,0.053290427,8.67354692159705e-06,4.29655756160049,5.7399694454699
"T7294",0.083644987,0.085248814,0.124542237,0.083832653,0.075482582,0.090504211,0.082357874,0.081824556,0.08579784,0.085810654,0.078260733,0.088172132,0.082155759,0.024613303,0.085498901,0.081728158,0.084054604,0.083936577,0.084105665,0.055923922,0.033331794,0.081837413,0.084297806,0.037172112,0.016152144417274,2.14062502767788,3.65697212454648
"T7295",0.080657569,0.079278938,0.076625154,0.079178748,0.072349523,0.090859091,0.107788434,0.087728794,0.078889527,0.078599911,0.114410748,0.106077445,0.080576063,0.05790906,0.076379506,0.080772349,0.08440477,0.080934282,0.058032606,0.062506938,0.073556056,0.082682821,0.081038182,0.056852182,2.76480858587357e-05,4.03203405531697,5.48439477129059
"T7296",0.079180919,0.078569,0.065641319,0.075967489,0.072838735,0.114783459,0.124989825,0.100566767,0.077261859,0.077215006,0.109601964,0.110228544,0.082242741,0.071489058,0.075205012,0.083421739,0.086730405,0.080215154,0.085810186,0.052451766,0.065765708,0.084498813,0.080497996,0.053435131,0.000456923909307884,3.31578904913503,4.79238033877621
"T7297",0.084665447,0.087346111,0.085149718,0.087053396,0.080803177,0.072625382,0.101754978,0.085220156,0.087636727,0.087680903,0.072699442,0.076276414,0.08504883,0.067276307,0.08758355,0.085932352,0.087099999,0.084918754,0.070472048,0.069661399,0.171383205,0.083541831,0.085496077,0.070054581,0.00273074579876021,2.7784738089861,4.27324247703377
"T7298",0.083714979,0.088709528,0.109241214,0.085311118,0.084104964,0.058343351,0.080721457,0.0807044,0.088667682,0.088835494,0.059725197,0.061721225,0.082011734,0.070406878,0.088681091,0.081779291,0.084382238,0.084262889,0.074864811,0.076842296,0,0.081260162,0.085275316,0.077469018,0.00668540705294842,2.47373685392825,3.97881477533897
"T7142",0.055637626,0.049990151,0.052844733,0.057206808,0.063831091,0.080289165,0.06439456,0.051046859,0.054539914,0.070462439,0.05114568,0.089056081,0.051396461,0.101013872,0.068564833,0.053230913,0.097515017,0.060665357,0.069327545,0.094167073,0.101533952,0.052105788,0.049216839,0.121773609,0.0431338912410049,1.7154225581496,3.24615425759498
"T7146",0.046988614,0.046835683,0.152944317,0.064519578,0.054594651,0.04904864,0.055506472,0.04454474,0.052371574,0.070442529,0.044569615,0.098674018,0.045285341,0.090867265,0.068797689,0.046217932,0.048388981,0.051047011,0.079147657,0.090342134,0.092555435,0.045025954,0.044581879,0.108677567,0.194015905501438,0.86319218276134,2.42275484188441
"T7148",0.054628451,0.050537747,0.056010469,0.058051879,0.062755515,0.068379883,0.066737998,0.053381827,0.053193624,0.07189611,0.050050974,0.100716318,0.052777728,0.105517048,0.056372471,0.05317886,0.074269831,0.057324439,0.056741313,0.099681699,0.102825286,0.052252105,0.050025125,0.126801582,0.0680840499244344,1.49021353041059,3.02856405287062
"T7152",0.045670687,0.051630433,0.225376455,0.066732951,0.052436839,0.063226825,0.04455352,0.060188888,0.062274952,0.085535152,0.044524368,0.099668491,0.044511194,0.080997624,0.114879737,0.045292872,0.048004532,0.061871603,0.152081752,0.08392659,0.084574274,0.045331653,0.046004253,0.110681377,0.425502784081088,0.187835548360097,1.77024552724175
"T7156",0.05043189,0.053423823,0.079726041,0.061456634,0.057074105,0.05289812,0.051671698,0.066924567,0.062830428,0.093572459,0.048941657,0.1070798,0.049024342,0.090630841,0.125270651,0.048926042,0.062944532,0.056340724,0.078266692,0.090077267,0.090824666,0.048888907,0.050368832,0.119035133,0.0715489171883909,1.46435185937702,3.00357728235257
