"","ahpA","ahpT","antE","bdhA","bmrB","bmrC","bmrD","csn","ctaO","dacF","lip","mcpA","ntdR","pbpH","phy","ppsA","ppsB","ppsC","ppsD","ppsE","pspA","rpmGB","rsiW","secE","sivA","sivC","tlpA","xynC","xynD","ybaJ","ybdN","ybdO","ybfO","ybfP","ybfQ","ydeH","ydeJ","ydjG","ydjH","ydjI","yerI","yflB","yflD","yfmG","yhaP","yhaQ","yjcM","yjdG","yknW","yknX","yknY","yknZ","ylbA","ymaE","ymzB","yncM","ynzD","yoaW","yocD","yokI","yokJ","yokK","yokL","yolA","yolB","yomJ","yoqM","yorD","yphE","yphF","yqaP","yqzG","yrpD","yrzI","yscB","yvgO","yvqJ","ywbE","ywbF","yxaA","yxaB","yxeD","yxzE","abrB"
"ybaJ",0.104137489488771,0.109061905838484,0.0757883892898885,0.237722935677208,0.0365065466714058,-0.0522046154101715,-0.157506796019791,-0.00753739026364173,-0.0560441150082772,-0.336386297255453,0.518814401092929,0.442275829401999,0.264397849832292,0.0758845427913499,0.0744024315745453,0.120909998683358,0.158708812497184,0.185187292682828,0.183402793674511,0.205211375176484,0.46055858414657,0.618665571453803,0.242651515892717,0.589367609038729,0.232143040800332,0.534962058188627,0.406025577311374,-0.226586394852486,-0.0746781043105008,1,0.287998375953124,0.615232713354189,0.19652063304066,0.11356971144924,-0.05443040860219,0.115599273316489,0.209971928787173,0.482479498213058,0.557303553075358,0.465676228595612,-0.0546943607668406,-0.40698456066153,-0.367278890241868,0.236654300423667,0.362201011935333,0.553836662853151,0.754689217758863,-0.25599088854448,0.182506767341413,0.568677618594729,0.470987921059684,0.322808133162332,-0.021913578713435,0.574096757229523,-0.358881294345481,0.0333841363271575,0.402038465257062,-0.146865784798465,0.532478827670434,0.746583765013926,0.85494273278591,0.751177376289802,0.663194915772904,0.628448960563707,0.599818342304054,0.309601360215246,-0.176740574385585,0.584617493046723,0.728933628043558,0.601265348477892,0.577831953306604,-0.319894925956343,0.296210006380242,-0.323829229291102,0.464599321860185,-0.303272296795629,0.204922445561775,-0.0600935647592584,0.40668435274694,0.128408480172569,-0.288524319035422,-0.333849120072269,0.228137294018872,-0.0578466752146662
"ybdN",0.768290183178201,0.765569827394526,0.628296874237541,0.291326007342222,0.505684218569253,0.377209121887429,0.283833979277531,0.697676885812251,0.283182748598115,0.308117316322376,0.538884276419932,-0.127908563858733,0.843711213105285,0.643619930738792,0.450397260341104,0.786238508490139,0.693368332842208,0.669399449927747,0.617889331361698,0.618602208101968,0.216870134385942,0.54525884717565,0.330382730924886,0.455926003345112,0.719471502619175,0.434578546678447,0.401083598208054,0.593486523597524,0.73045759528363,0.287998375953124,1,0.441208012707503,0.699558363079224,0.567931750943048,0.0247053960428951,0.774042176393692,0.560430711937887,0.129466937827299,0.0504996487138823,0.0150953307313763,0.69763003677445,0.431218254063536,-0.287707368714156,0.895645454272593,-0.0460890513633455,0.171547316897415,0.363556108881829,0.595342856943484,0.674960585192708,0.479868304489677,0.505134157880419,0.507327124542183,0.652801529247131,0.497697490315739,0.30219368385468,0.776753242424009,0.212404726748969,0.638924684411982,0.285737032251302,0.530576287239673,0.382503321101732,0.332687001961008,0.292713563508741,0.188027486775856,0.175956321442069,0.57004084720461,0.531732004312848,0.589518307485669,0.254126229229661,0.223835392493302,0.61388767339279,0.311070301458049,0.731630842161292,0.592767938911463,0.159155498356314,0.296757109788789,0.882723331019342,-0.00142308817784108,0.261391743273132,0.109301937096165,-0.0905266038059178,0.0466238999278864,0.316194410922619,-0.542446468283173
"ybdO",0.10116839883655,0.118815788813731,0.0873152063919195,0.345528219032489,0.231699819892955,0.10332998617421,0.0317911021674404,0.131602078769442,0.177121035254288,-0.372874299430392,0.629772766895631,0.778934128898075,0.34906039609004,0.296567774838992,-0.00118524727809058,0.390379374753523,0.472571004057619,0.492366605033408,0.503191811112325,0.510175374028033,0.763152916351866,0.445038508543301,0.458340313340482,0.401575755284683,0.605500953909018,0.897630224019735,0.906931199369822,0.0115488404956555,0.108049021253794,0.615232713354189,0.441208012707503,1,0.453461392577783,0.38075875623682,0.0438581521293392,0.148836832797544,0.319893632374447,0.775546887014372,0.771727615539677,0.752050643760288,0.106553386043707,-0.0843872062584253,-0.315648963827127,0.397957609456255,0.369245954492333,0.477520820062982,0.822969265387275,-0.110967105752609,0.436578974040121,0.686105060864428,0.653571282715157,0.608850638854033,-0.0443996002693373,0.723464170937795,-0.176269452517745,0.12975801092348,0.423172098794227,-0.177760728811822,0.584968554960349,0.689786999920333,0.663192284540955,0.631830710663721,0.557384937833371,0.857963913842813,0.845895712189368,0.689454053303025,-0.0958264600779546,0.710735502763657,0.562156614509703,0.466819992314947,0.611337166322082,-0.312870740441824,0.314508888725096,-0.0844439402710808,0.837052649617704,-0.250895248771852,0.317777842251465,-0.124856256081974,0.466984095473521,0.214799759533497,-0.135435450739829,-0.214377125629521,0.401637810983566,-0.10889565612149
"ybfO",0.476333509434962,0.489106371621513,0.627275906358358,0.428047916999551,0.360989838855625,0.254246074461572,0.204619115084622,0.593551479135855,0.24135657146824,-0.00908935565011364,0.315880289180642,0.107247668093337,0.562631706261171,0.646702338564679,0.229608735152586,0.669611855540846,0.627007926456012,0.638557668275733,0.667011244967241,0.672602876975794,0.569107469102604,0.342445826170567,0.834220126636185,0.215525646013153,0.506953730444649,0.485683731993736,0.443071912438505,0.45396668161838,0.540886420324799,0.19652063304066,0.699558363079224,0.453461392577783,1,0.85009320075306,0.331964246818259,0.559751446811153,0.587226068901499,0.442417151162796,0.325273734041915,0.316772170561179,0.595120095866591,0.425317274633306,-0.154456072294079,0.674012633173385,-0.0960802788318321,0.0931109315789836,0.32845986541828,0.28603205064405,0.824513976050908,0.583386954669355,0.646909837761411,0.757478197743839,0.387911866756969,0.418588717872328,-0.00631170411296243,0.672405684024586,0.344850384005474,0.398465897883393,0.19665291851455,0.553796922476266,0.288075264603063,0.240601600203347,0.206538050604571,0.25474794742789,0.232134058756701,0.547829205483874,0.465485452926934,0.546552154504009,0.201761839536046,0.0567930275787457,0.617822773481732,0.0251999029478998,0.613098318748288,0.344954059114534,0.390089664011723,0.193770456618623,0.687640652022042,-0.421869382891206,0.228765984645695,0.318886889247837,0.128136243443344,-0.0792191334697426,0.834350384199018,-0.461336520960108
"ybfP",0.28521409836435,0.301171299763004,0.524802680019392,0.694850007126678,0.324121820215025,0.0640134525617658,0.0143913806949382,0.616830210063844,0.169728041627257,-0.156297276731491,0.185770885302513,0.177967449754271,0.319374452786612,0.748316550352054,0.0379820618660007,0.64184164656355,0.65360802856821,0.632284700011292,0.667146721412283,0.663770982515662,0.601980644441952,0.215354640204503,0.725658497893723,0.168963655150422,0.520985646292712,0.336997871243353,0.450304029675741,0.404321025410346,0.473793296789081,0.11356971144924,0.567931750943048,0.38075875623682,0.85009320075306,1,0.555191829621895,0.375069055057929,0.731239199301998,0.499834693247123,0.386751175363852,0.373326978337787,0.684010950835829,0.393919704806743,-0.0512909999633665,0.520227333509838,0.0140811197818334,0.140458849258247,0.39703490266145,0.100424664466661,0.600510166732679,0.418566978980932,0.467993880693887,0.542543650348588,0.12837092630698,0.358823152686575,-0.128160458108042,0.63282268972695,0.304629253499951,0.197188074058296,0.242630553590602,0.531005867305879,0.252165553534739,0.260951819921239,0.247039482813497,0.34799565244225,0.319080725675138,0.457664294321238,0.456777530064593,0.652095053075206,0.00359534064601438,-0.179567357832762,0.719619656397423,-0.121461762135496,0.518904139053944,0.139641553412405,0.395637874257191,0.273659844011168,0.42815120782115,-0.557739193544746,0.103258066088226,0.551162029841829,0.346453480388808,-0.182353902885052,0.664250949271522,-0.343469482499742
"ybfQ",-0.120435532404547,-0.0547713323274444,0.176352328648969,0.529924642245444,-0.0216148329139852,-0.112534540219016,-0.0885087207058375,0.101318780812253,-0.379824975139682,-0.413795893236836,-0.302858513875056,0.230558177891476,-0.25038370967513,0.567212503146529,-0.270567718731711,0.0937289950110006,0.147843882788046,0.135462043993297,0.177038747988585,0.133998570285142,0.343384818425743,0.0190181426370008,0.456202198656844,-0.0227451242367606,0.0965999484856855,-0.158028759566142,0.126415215995528,0.14678746193289,0.0682578666991999,-0.05443040860219,0.0247053960428951,0.0438581521293392,0.331964246818259,0.555191829621895,1,-0.0141231750776605,0.693393143842411,0.28867952252137,0.219841190455717,0.219818778308885,0.237629505322604,0.122518968102898,0.349771173854282,-0.167139189521432,-0.102626226758555,-0.167239563159512,0.0849035901830314,-0.310205765214968,-0.0927830430901982,-0.177454884215669,-0.177360507906853,-0.0681492652261967,-0.258114502007661,-0.0273859288713759,-0.537807440579904,0.146082463041608,0.107215845751898,-0.213455618653199,-0.0572913353480198,0.20650889465041,-0.0421199502048476,-0.0160568912231378,-0.0428845625284005,0.059986056743103,0.020929845362456,-0.136732356571171,0.0334293521606653,0.230530748884003,-0.39065373256728,-0.550544102044315,0.349245119783192,-0.379950261162383,0.08440353993259,-0.329385961604372,0.253966544332414,0.137358340853087,-0.179334642515087,-0.448602373702826,-0.0140700717950104,0.771140778034024,0.596388292275195,-0.379777270295242,0.446797955147261,0.0690662654256295
"ydeH",0.775212202613269,0.754511804337116,0.579210111628856,-0.00672189950612718,0.545583645058609,0.428058586932895,0.355592993521818,0.591496689487822,0.32471405319718,0.585441263943374,0.228209302128354,-0.361324512066504,0.835089637176192,0.584941438516557,0.407492187167155,0.534745877953429,0.400544299543176,0.386007092382311,0.32243704417282,0.316550819698508,-0.0325322248796676,0.35012465427022,0.271793335797754,0.322569967177426,0.333833325285547,0.219352270199087,0.100751544363026,0.525639735920239,0.634369940703131,0.115599273316489,0.774042176393692,0.148836832797544,0.559751446811153,0.375069055057929,-0.0141231750776605,1,0.369876386930248,-0.104812300325359,-0.184394902326835,-0.237960732527631,0.631885283860543,0.536924725826645,-0.188791323588536,0.78318292496048,-0.278121164273206,-0.00233586959441856,0.0310368018649463,0.741797222379046,0.616530238910523,0.336129351187889,0.33644120934865,0.33527734946319,0.691439828439304,0.06822761209163,0.350333110834344,0.628033634994831,0.0735666596827816,0.777195102884196,0.10630173287831,0.274305527395292,0.131835213864922,0.0388073721262038,0.0460131221165214,-0.146480247427084,-0.160125841923968,0.282336688303283,0.514052990638008,0.342340464129382,0.17908667006971,0.131697167823247,0.260764563737572,0.589664408500496,0.538899337563644,0.639261237414975,-0.146705887467279,0.219571546364582,0.789583048286402,-0.0488213163141879,-0.0682329972827467,-0.0105028932291607,-0.0699280683850107,0.328528905293088,0.217179658798432,-0.684097965655291
"ydeJ",0.326695879625408,0.38372964486149,0.556360583657143,0.675831886626124,0.361530495868584,0.212006978658869,0.170647370828937,0.529988136078166,-0.10288758016306,-0.211144629325471,0.0266792875791913,0.189903671596793,0.261204679368155,0.836361863527453,0.1191115049639,0.5748410199652,0.560414407827546,0.519178004468991,0.514957637083355,0.471706965501779,0.338455208571233,0.403008113467942,0.469154522658995,0.289671480930192,0.548745258994183,0.186531291084676,0.366834920352095,0.547628385066151,0.55718187721552,0.209971928787173,0.560430711937887,0.319893632374447,0.587226068901499,0.731239199301998,0.693393143842411,0.369876386930248,1,0.250143717782113,0.159376282506284,0.127802105930308,0.59415787534161,0.310950038162083,0.189439046876155,0.319588426425639,-0.167597747493561,-0.0713173684739933,0.29962301977484,-0.0145472090740297,0.24454119503432,0.103873000108137,0.0864296827268067,0.132741363519787,0.211788553579014,0.35760097796438,-0.203235469923214,0.625609449931884,0.302294821941217,0.2244662294108,0.20039943958304,0.524597319526193,0.246914471323181,0.242269179465323,0.188931789637479,0.238964356868266,0.201931931689423,0.270797119202496,0.391557253234004,0.525185955080272,-0.0844936717175924,-0.231931398979715,0.690873011316432,-0.184365665761793,0.56693035520196,0.0198434924694509,0.385068962931676,0.304884866765323,0.369417685054181,-0.389342946252945,0.152356168269895,0.695353058337287,0.480979762099343,-0.384617537998074,0.442619193867976,-0.257162903499117
"ydjG",-0.284514699241226,-0.278523246171218,-0.0620546659160693,0.430855465419996,0.0132214465798732,-0.280193996314099,-0.31697880428779,-0.0848820969575155,0.0377321177804591,-0.637492956842223,0.484619057561443,0.751659678211929,0.0229066313850414,0.227317911397585,-0.385337778984636,0.174676329090288,0.325743639435829,0.33765380129392,0.407322864202619,0.415945032458581,0.971188388336707,0.292792962032848,0.641517290751939,0.34720243661594,0.366530052690566,0.638498816976042,0.718089727793984,-0.297152920975232,-0.233321429985819,0.482479498213058,0.129466937827299,0.775546887014372,0.442417151162796,0.499834693247123,0.28867952252137,-0.104812300325359,0.250143717782113,1,0.97864777116364,0.969306415486922,0.00409893135504784,-0.242527594566496,-0.271915934525371,0.184311471574178,0.449016926790646,0.487746916759143,0.793402269048365,-0.385985048014536,0.313102266767873,0.583964383803759,0.580387922405394,0.552120082638733,-0.410597891973972,0.603577717696789,-0.529663587399795,-0.0978709890011325,0.447575169562585,-0.486298951906807,0.591954729165765,0.62278278014682,0.575250190379825,0.581957768347227,0.555743797756499,0.822635657917022,0.804985467247463,0.447480819716163,-0.274144624922414,0.694863312742369,0.426527599509205,0.266732266966679,0.588670174171611,-0.60467839621597,0.00898044187368176,-0.373678341419094,0.736959293602907,-0.279519583259898,-0.0202008923468961,-0.481670683801347,0.267309453909494,0.415671265852471,0.0226964211592042,-0.39398286250174,0.522050275577677,0.157226316122807
"ydjH",-0.322972618220538,-0.317035081384173,-0.1726606184766,0.362625661386482,-0.0946226664849037,-0.323772855481891,-0.363590001361452,-0.173684676204597,0.0136097292567807,-0.657891982892935,0.503659075877049,0.783519402586903,-0.0447026252912945,0.125077026016734,-0.375999350986519,0.0673155423604318,0.234705115286674,0.259866495520066,0.32782246416912,0.346893635224126,0.926067055465446,0.278452268336736,0.546176396901529,0.334115228400123,0.294408957674939,0.618708432000766,0.703608679582632,-0.396079376785017,-0.327115430077149,0.557303553075358,0.0504996487138823,0.771727615539677,0.325273734041915,0.386751175363852,0.219841190455717,-0.184394902326835,0.159376282506284,0.97864777116364,1,0.985932697938824,-0.111598066623643,-0.350219128441637,-0.310477061710591,0.116676763358778,0.51730231533278,0.547378769222487,0.818313382761408,-0.461148049086774,0.231839693223129,0.593408083270573,0.571576485472291,0.51604680643762,-0.480307241468021,0.608698494848388,-0.541438634060706,-0.209828350199615,0.407721878118169,-0.567621249360653,0.581148449873747,0.626087578504928,0.6377218461673,0.645039917408127,0.612873250128963,0.852336077245444,0.836694943501268,0.376640719329022,-0.359677348900202,0.654159832531735,0.465557530617275,0.310550455769244,0.545237422372093,-0.625172338009654,-0.038381246711517,-0.455204045535401,0.713412399140579,-0.371460685215687,-0.108502664780466,-0.397519943090195,0.266684911803772,0.353335698291374,-0.044668859991837,-0.376419653119245,0.428142582173375,0.196877563765034
"ydjI",-0.355102642913803,-0.34869776631585,-0.203319411929468,0.355003042380387,-0.130504850389327,-0.332249087158243,-0.356458123600884,-0.193932603242287,0.00652814721116152,-0.666652632346051,0.489169059996399,0.786121130610864,-0.0913116928956979,0.107457538713448,-0.406803100184335,0.0681549094856238,0.244727256625851,0.270734608879921,0.341960596048167,0.359229213617783,0.91639649232997,0.214486740783677,0.536892966804331,0.278438887993874,0.31094840285879,0.5979932770483,0.709134005095366,-0.387404830908388,-0.343685947037484,0.465676228595612,0.0150953307313763,0.752050643760288,0.316772170561179,0.373326978337787,0.219818778308885,-0.237960732527631,0.127802105930308,0.969306415486922,0.985932697938824,1,-0.120624470971292,-0.326459541934239,-0.284017987610895,0.0948999978433616,0.515613267083772,0.50068971219023,0.77680242909584,-0.467644736527891,0.220868264481351,0.549486933120008,0.551335272708069,0.524304088400647,-0.497761655967152,0.595658804706355,-0.501884131072567,-0.229703929488825,0.352584583640742,-0.600127919769733,0.51559856854812,0.556528124734791,0.566090590862077,0.600097987024047,0.580626403943918,0.837070001670848,0.830642792767135,0.372974914071577,-0.370796031440858,0.609972901527573,0.386952612783714,0.246982516044353,0.506914244118215,-0.635836150605102,-0.071860567120487,-0.429917994088539,0.703641722489937,-0.349540490839701,-0.146325558215103,-0.383255330186437,0.242231109966446,0.340027747501491,0.0015019292206917,-0.362232767484833,0.425828625660493,0.2456298529102
"yerI",0.542053268173613,0.523246065217333,0.633142524007765,0.589335907292371,0.587453882722297,0.154256403933677,0.128088962073306,0.845836838707611,0.35531268615155,0.315632408186054,0.141925226958019,-0.260870162426108,0.53665764242464,0.721987171146438,0.219602296866497,0.758170555528846,0.678782108571201,0.610909966541929,0.593218902077529,0.592073415567772,0.105229253022062,0.213989831211988,0.260659100835468,0.271588136766686,0.52548891199033,0.140966924045948,0.148327099093122,0.641535723828035,0.692590357817421,-0.0546943607668406,0.69763003677445,0.106553386043707,0.595120095866591,0.684010950835829,0.237629505322604,0.631885283860543,0.59415787534161,0.00409893135504784,-0.111598066623643,-0.120624470971292,1,0.55458712055874,-0.0712662923627269,0.641947658557346,-0.051141493643804,0.0440009667267698,0.12210744233609,0.513465762431659,0.467687116177873,0.140491162779732,0.197251623522621,0.258285800325267,0.548017901565994,0.108849021539888,0.253895857544753,0.839374177750199,0.0420389925302591,0.549323395400255,0.094288428849966,0.248550071265873,0.0491456136787794,0.078014162666304,0.106887873837575,0.040758030044341,0.0395648100413257,0.377790818690476,0.699169136260943,0.524880225648063,-0.106938740286641,-0.181617441042383,0.530877528220833,0.32203370304217,0.603761425713427,0.472576738400342,-0.0118674290670289,0.555555656519831,0.56832293322712,-0.307822851844547,-0.146564070812599,0.36090553720179,0.341220895892509,0.114652837737611,0.227320058663578,-0.473172210277102
"yflB",0.463353740400936,0.448684871589323,0.575877514258878,0.0984464642679544,0.339437857687196,0.273248645034661,0.265709849270978,0.480616796414825,0.230783006996051,0.434107965032933,-0.105014682380027,-0.350755189534791,0.409501241296869,0.441640667510464,0.147207346414035,0.412375454721365,0.290496430490606,0.257539242677876,0.224049326277896,0.217981518516734,-0.112548814663409,-0.0228345276564681,0.207457566572422,-0.109058406098247,0.194493080812593,0.0592211979500768,-0.00443384974730305,0.44904881412455,0.451335416468106,-0.40698456066153,0.431218254063536,-0.0843872062584253,0.425317274633306,0.393919704806743,0.122518968102898,0.536924725826645,0.310950038162083,-0.242527594566496,-0.350219128441637,-0.326459541934239,0.55458712055874,1,0.36604850620415,0.426596168776432,-0.297452381250661,-0.198501682614564,-0.306840017310504,0.552894303873727,0.380985481126057,-0.0386541475798147,-0.0179177338053413,0.0971501450150382,0.508666600299647,-0.255918328397094,0.510733727647167,0.53779050809464,-0.0949026552808753,0.533563987378087,-0.166077941725389,-0.218974684100424,-0.456913276985231,-0.507450504822769,-0.487114466802529,-0.304080315182811,-0.304650129928645,0.27689074961981,0.452043192410145,0.0608240597975981,-0.26004259300805,-0.246068617015575,0.0473102244446118,0.423252245363688,0.257774150475264,0.604901753709188,-0.0773524283571697,0.617049410762459,0.486069367503775,-0.139418084589851,-0.143630529990191,-0.0416748153390416,0.275168859441511,0.315196524699599,0.153475122291952,-0.434465764040391
"yflD",-0.246259345098151,-0.20438972180316,0.160070312771146,0.096530523902708,-0.0430760340689665,-0.00185303746354171,0.0657269039691061,-0.152931870322048,-0.362270902129157,-0.113819753777773,-0.568507901629065,-0.0696571810622151,-0.331351462923629,0.0760513071539127,-0.329732557253827,-0.154723349955359,-0.209103639171255,-0.246474511938199,-0.255253572178107,-0.328337718847306,-0.222982769996361,-0.0668330317512626,-0.0290529171400094,-0.131597189773508,-0.161565116356742,-0.277690218461174,-0.274408966517996,0.0474471518809267,-0.126053487496339,-0.367278890241868,-0.287707368714156,-0.315648963827127,-0.154456072294079,-0.0512909999633665,0.349771173854282,-0.188791323588536,0.189439046876155,-0.271915934525371,-0.310477061710591,-0.284017987610895,-0.0712662923627269,0.36604850620415,1,-0.392844699007431,-0.410952171795921,-0.522865092305972,-0.407339335091242,-0.273397021793777,-0.333906691607955,-0.545889011216694,-0.556606668440951,-0.448935341552851,0.0331793804175077,-0.468926797209263,0.055478707529902,0.031458144771091,-0.14389328019424,-0.0913823622734021,-0.28285900293292,-0.445582727393731,-0.587701024371627,-0.570309906405827,-0.500786880681874,-0.340137824308901,-0.348521779301176,-0.162016265556385,-0.0584320225647567,-0.282581947436052,-0.379627052986976,-0.346627209947582,-0.133157101017468,-0.142689281562791,-0.152370380001083,-0.112011258642536,-0.0213474109406385,0.522133894287917,-0.223913986688757,-0.26196549131662,-0.185455662897944,0.153646237348088,0.566623125168755,-0.149744777059266,-0.0852470165731802,0.268998683832549
"yfmG",0.673758549443116,0.640248840247389,0.520393375889181,0.156199772388035,0.420867226456456,0.229343562171563,0.138049372826731,0.625826878599462,0.415199325940869,0.384103850295434,0.604927983125714,-0.191590636359742,0.835114659928265,0.51862289230576,0.318222066402037,0.702565746140852,0.63202408724787,0.625204745284822,0.601211102789745,0.616130140390216,0.235141323892213,0.472920247575004,0.334918840324268,0.462013769607234,0.600336613122136,0.436170140387713,0.35704401112737,0.40002454235279,0.54732928700316,0.236654300423667,0.895645454272593,0.397957609456255,0.674012633173385,0.520227333509838,-0.167139189521432,0.78318292496048,0.319588426425639,0.184311471574178,0.116676763358778,0.0948999978433616,0.641947658557346,0.426596168776432,-0.392844699007431,1,0.00462742144603167,0.232014579275133,0.341262679180598,0.599969633322033,0.73526508626561,0.546251893109714,0.593690297313134,0.584215149339866,0.610355155773838,0.475510163187402,0.394542331005379,0.666589897699383,0.185752784178447,0.592767374003171,0.264813347239538,0.459682176117728,0.363694125413845,0.344175294228236,0.362553353719112,0.181477001171184,0.186197344465947,0.545416949636093,0.479379141797982,0.582234044593808,0.302202551634131,0.26858357279462,0.52877784184516,0.36408031886019,0.626073392835479,0.620476560163105,0.0306382272387798,0.231837468994916,0.832865244377257,-0.0872671519068221,0.0514582147529955,-0.0496753320573,-0.183126704086972,0.177048859195827,0.24573520809657,-0.513703656237757
"yhaP",-0.194918285477157,-0.245767238123543,-0.222701996278979,0.238539231469497,-0.253923439142361,-0.433237936455737,-0.466509308143786,-0.171198583057664,-0.0363158719587503,-0.344364548409343,0.598355584456219,0.40565520943122,-0.143469960692068,-0.176402068648935,-0.171482662200771,-0.158543904284427,-0.0337437190287818,-0.0292184756316363,0.02809227244369,0.129552159325501,0.40534493883026,0.00554707242781664,-0.0302069146139948,0.170221311822221,0.0103911237872967,0.311393823489945,0.361303761857391,-0.411603922225272,-0.321023742367823,0.362201011935333,-0.0460890513633455,0.369245954492333,-0.0960802788318321,0.0140811197818334,-0.102626226758555,-0.278121164273206,-0.167597747493561,0.449016926790646,0.51730231533278,0.515613267083772,-0.051141493643804,-0.297452381250661,-0.410952171795921,0.00462742144603167,1,0.886654277937119,0.522535487520499,-0.231079700834125,-0.0867181271562438,0.265480291809595,0.230081644199313,0.144006847069773,-0.38636431400431,0.316055284285622,-0.286119280204946,-0.313139116858759,-0.0210464427394228,-0.448751898809171,0.377283455831493,0.218232913172535,0.396600654267071,0.416236117521774,0.372240031372033,0.594636234451352,0.597467148165426,0.178016263883282,-0.412736758677104,0.386464092529276,0.271437253299113,0.185043481330375,0.264405141526815,-0.361821838176962,-0.231359415320934,-0.27458481252314,0.312810620759262,-0.148076173393134,-0.22435831846038,0.0266199984827249,0.218511591389201,0.0340198377864834,-0.17262519478441,-0.237358568444339,-0.025752558065701,0.136066381001869
"yhaQ",0.0421843329111042,-0.0230586201157829,-0.0315998038928675,0.199246208984944,-0.139249810646698,-0.344395663904843,-0.439387374219577,-0.05660719786168,0.0753535143097006,-0.203295972488253,0.690293490444091,0.347329528197995,0.148782366485352,-0.0576540646460905,-0.012367550755745,-0.0464260911565,0.0321102865166306,0.0449730826043404,0.0863136812401252,0.193681780349348,0.468956608044411,0.192119765333525,0.0911162915955475,0.274771182022772,0.0369579178593632,0.463933877752327,0.39563465227573,-0.376632185598143,-0.175646607393869,0.553836662853151,0.171547316897415,0.477520820062982,0.0931109315789836,0.140458849258247,-0.167239563159512,-0.00233586959441856,-0.0713173684739933,0.487746916759143,0.547378769222487,0.50068971219023,0.0440009667267698,-0.198501682614564,-0.522865092305972,0.232014579275133,0.886654277937119,1,0.645807561929633,-0.0428549604194892,0.15007947516019,0.504044096317657,0.430287576623073,0.28833278116913,-0.219080376906094,0.374174805509343,-0.256554066547912,-0.161800897762244,0.12223904237695,-0.214159478999972,0.523678824101792,0.447277248802516,0.592635100807207,0.525134500718163,0.430118002392509,0.626936886012591,0.610483775845391,0.301568700812619,-0.319402337037658,0.554311627478059,0.505095489588223,0.377155677198757,0.387702065084896,-0.216592784190059,-0.0595388002150872,-0.169059319000713,0.353683230744049,-0.184378962359352,0.027182629460048,-0.00449093347366082,0.270120492085205,-0.0228719139249484,-0.359886566460255,-0.166125004638351,0.0866561484005321,-0.141358547018368
"yjcM",-0.0159795864178792,-0.0216113163958959,0.0484092514499251,0.467487619722588,0.0798682231131255,-0.231185656506055,-0.331044179396499,0.0530728257206345,0.0478434953196153,-0.448373830121087,0.662924299975022,0.639952365949512,0.221838753899628,0.256102470356982,-0.137026901329171,0.277776884550106,0.377491322792551,0.378913477164365,0.40222057322101,0.427645386488886,0.763242054499304,0.51467629401181,0.368643950424734,0.561434659381922,0.486185624150728,0.676376331437469,0.699003453944054,-0.189081488058107,-0.043978661516934,0.754689217758863,0.363556108881829,0.822969265387275,0.32845986541828,0.39703490266145,0.0849035901830314,0.0310368018649463,0.29962301977484,0.793402269048365,0.818313382761408,0.77680242909584,0.12210744233609,-0.306840017310504,-0.407339335091242,0.341262679180598,0.522535487520499,0.645807561929633,1,-0.226423981071074,0.292053257191432,0.623420002986226,0.587479102051632,0.481638741077453,-0.227686396441187,0.710628018442005,-0.374770119689408,0.0715370658935391,0.426066394325747,-0.313691181458927,0.670751001040118,0.783160851684125,0.827794317733675,0.807108057089068,0.746807843284447,0.896145303278698,0.877865282277119,0.531864415304002,-0.193074105902048,0.838975493484011,0.596669259998995,0.451258889682536,0.765890057677831,-0.426356132185387,0.236140229072286,-0.274106992389795,0.662058242909891,-0.222755219247643,0.145744905751814,-0.184258041805555,0.431562208848023,0.272322762228515,-0.180034846241796,-0.360743363368283,0.303747523354103,-0.0161037143493623
"yjdG",0.752041257313137,0.712212095246392,0.409997941296391,-0.251300329162086,0.466148453930837,0.401734719438057,0.352415559893012,0.460851050253944,0.411001043945791,0.772824510034579,0.179537651583547,-0.570692030200264,0.732224245945161,0.233712184492476,0.527982571962081,0.376411062319084,0.219932786814296,0.192821657476669,0.109209747900927,0.128596099596993,-0.300504767026683,-0.00252576015403369,-0.0766771479274301,-0.0462259072611904,0.207296533802849,0.0163088477177764,-0.0777564070011948,0.494753933583819,0.616731614768837,-0.25599088854448,0.595342856943484,-0.110967105752609,0.28603205064405,0.100424664466661,-0.310205765214968,0.741797222379046,-0.0145472090740297,-0.385985048014536,-0.461148049086774,-0.467644736527891,0.513465762431659,0.552894303873727,-0.273397021793777,0.599969633322033,-0.231079700834125,-0.0428549604194892,-0.226423981071074,1,0.497232836154978,0.176481764760817,0.210860285941795,0.221912280804261,0.639285829082276,-0.132687827528299,0.600691568695077,0.450494577455058,-0.118688618829492,0.799097249419817,-0.0343925270360151,-0.0909225533557114,-0.156043368836653,-0.244793494736316,-0.275857627510509,-0.35882942239474,-0.353515650220193,0.202822518024386,0.44301632902944,0.0182796072841437,-0.0182319092989333,0.0712372206128928,-0.114674377984101,0.775522554353231,0.277135979554525,0.815015816844061,-0.356148670002685,0.213047494976043,0.659075908121572,0.333910519622645,-0.0268602126239947,-0.324429147737085,-0.28368527597545,0.552300532530124,-0.0175782544045733,-0.634384973334854
